row_id,service,zone,weight_lbs,packaging,rate_usd,page,source_row,source_data,extraction_method
1176,home_delivery,2,84,FedEx Envelope,354.86,pdf_page_110,25,"['', '84', '354.86', '54.43', '162.97', '185.75', '354.86', '38.19', '162.97', '']",pdfplumber
1177,home_delivery,2,84,FedEx Pak,54.43,pdf_page_110,25,"['', '84', '354.86', '54.43', '162.97', '185.75', '354.86', '38.19', '162.97', '']",pdfplumber
1178,home_delivery,2,84,FedEx Box,162.97,pdf_page_110,25,"['', '84', '354.86', '54.43', '162.97', '185.75', '354.86', '38.19', '162.97', '']",pdfplumber
1179,home_delivery,2,84,FedEx Tube,185.75,pdf_page_110,25,"['', '84', '354.86', '54.43', '162.97', '185.75', '354.86', '38.19', '162.97', '']",pdfplumber
1180,home_delivery,2,84,Your Packaging,354.86,pdf_page_110,25,"['', '84', '354.86', '54.43', '162.97', '185.75', '354.86', '38.19', '162.97', '']",pdfplumber
1181,ground,2,85,FedEx Envelope,358.99,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1182,ground,2,85,FedEx Pak,56.20,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1183,ground,2,85,FedEx Box,164.32,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1184,ground,2,85,FedEx Tube,187.10,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1185,ground,2,85,Your Packaging,358.99,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1186,home_delivery,2,85,FedEx Envelope,358.99,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1187,home_delivery,2,85,FedEx Pak,56.20,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1188,home_delivery,2,85,FedEx Box,164.32,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1189,home_delivery,2,85,FedEx Tube,187.10,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1190,home_delivery,2,85,Your Packaging,358.99,pdf_page_110,26,"['', '85', '358.99', '56.20', '164.32', '187.10', '358.99', '39.80', '164.32', '']",pdfplumber
1191,ground,2,91,FedEx Envelope,382.61,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1192,ground,2,91,FedEx Pak,62.71,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1193,ground,2,91,FedEx Box,172.91,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1194,ground,2,91,FedEx Tube,195.07,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1195,ground,2,91,Your Packaging,382.61,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1196,home_delivery,2,91,FedEx Envelope,382.61,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1197,home_delivery,2,91,FedEx Pak,62.71,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1198,home_delivery,2,91,FedEx Box,172.91,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1199,home_delivery,2,91,FedEx Tube,195.07,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1200,home_delivery,2,91,Your Packaging,382.61,pdf_page_110,28,"['', '91', '382.61', '62.71', '172.91', '195.07', '382.61', '47.21', '172.91', '195.07\n196.41\n197.74\n199.09\n200.36']",pdfplumber
1201,ground,2,92,FedEx Envelope,386.26,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1202,ground,2,92,FedEx Pak,64.61,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1203,ground,2,92,FedEx Box,174.24,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1204,ground,2,92,FedEx Tube,196.41,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1205,ground,2,92,Your Packaging,386.26,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1206,home_delivery,2,92,FedEx Envelope,386.26,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1207,home_delivery,2,92,FedEx Pak,64.61,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1208,home_delivery,2,92,FedEx Box,174.24,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1209,home_delivery,2,92,FedEx Tube,196.41,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1210,home_delivery,2,92,Your Packaging,386.26,pdf_page_110,29,"['', '92', '386.26', '64.61', '174.24', '196.41', '386.26', '48.84', '174.24', '']",pdfplumber
1211,ground,2,93,FedEx Envelope,390.02,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1212,ground,2,93,FedEx Pak,65.89,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1213,ground,2,93,FedEx Box,175.64,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1214,ground,2,93,FedEx Tube,197.74,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1215,ground,2,93,Your Packaging,390.02,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1216,home_delivery,2,93,FedEx Envelope,390.02,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1217,home_delivery,2,93,FedEx Pak,65.89,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1218,home_delivery,2,93,FedEx Box,175.64,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1219,home_delivery,2,93,FedEx Tube,197.74,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1220,home_delivery,2,93,Your Packaging,390.02,pdf_page_110,30,"['', '93', '390.02', '65.89', '175.64', '197.74', '390.02', '49.17', '175.64', '']",pdfplumber
1221,ground,2,94,FedEx Envelope,393.70,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1222,ground,2,94,FedEx Pak,67.81,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1223,ground,2,94,FedEx Box,176.98,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1224,ground,2,94,FedEx Tube,199.09,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1225,ground,2,94,Your Packaging,393.70,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1226,home_delivery,2,94,FedEx Envelope,393.70,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1227,home_delivery,2,94,FedEx Pak,67.81,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1228,home_delivery,2,94,FedEx Box,176.98,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1229,home_delivery,2,94,FedEx Tube,199.09,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1230,home_delivery,2,94,Your Packaging,393.70,pdf_page_110,31,"['', '94', '393.70', '67.81', '176.98', '199.09', '393.70', '50.85', '176.98', '']",pdfplumber
1231,ground,2,95,FedEx Envelope,397.53,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1232,ground,2,95,FedEx Pak,67.85,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1233,ground,2,95,FedEx Box,178.49,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1234,ground,2,95,FedEx Tube,200.36,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1235,ground,2,95,Your Packaging,397.53,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1236,home_delivery,2,95,FedEx Envelope,397.53,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1237,home_delivery,2,95,FedEx Pak,67.85,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1238,home_delivery,2,95,FedEx Box,178.49,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1239,home_delivery,2,95,FedEx Tube,200.36,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1240,home_delivery,2,95,Your Packaging,397.53,pdf_page_110,32,"['', '95', '397.53', '67.85', '178.49', '200.36', '397.53', '52.09', '178.49', '']",pdfplumber
1241,ground,2,101,FedEx Envelope,416.25,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1242,ground,2,101,FedEx Pak,187.10,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1243,ground,2,101,FedEx Box,208.46,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1244,ground,2,101,FedEx Tube,416.25,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1245,ground,2,101,Your Packaging,187.10,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1246,home_delivery,2,101,FedEx Envelope,416.25,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1247,home_delivery,2,101,FedEx Pak,187.10,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1248,home_delivery,2,101,FedEx Box,208.46,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1249,home_delivery,2,101,FedEx Tube,416.25,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1250,home_delivery,2,101,Your Packaging,187.10,pdf_page_111,4,"['.sbl\nni\nthgiew\nmumixaM', '101lbs.', '$416.25', '$ 76.81', '$187.10', '$208.46', '$416.25', '$ 58.89', '$187.10', '$208.46\n209.75\n211.14\n212.45\n213.80']",pdfplumber
1251,ground,2,102,FedEx Envelope,416.26,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1252,ground,2,102,FedEx Pak,77.55,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1253,ground,2,102,FedEx Box,188.41,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1254,ground,2,102,FedEx Tube,209.75,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1255,ground,2,102,Your Packaging,416.26,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1256,home_delivery,2,102,FedEx Envelope,416.26,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1257,home_delivery,2,102,FedEx Pak,77.55,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1258,home_delivery,2,102,FedEx Box,188.41,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1259,home_delivery,2,102,FedEx Tube,209.75,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1260,home_delivery,2,102,Your Packaging,416.26,pdf_page_111,5,"['', '102', '416.26', '77.55', '188.41', '209.75', '416.26', '60.67', '188.41', '']",pdfplumber
1261,ground,2,103,FedEx Envelope,416.27,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1262,ground,2,103,FedEx Pak,79.92,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1263,ground,2,103,FedEx Box,189.92,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1264,ground,2,103,FedEx Tube,211.14,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1265,ground,2,103,Your Packaging,416.27,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1266,home_delivery,2,103,FedEx Envelope,416.27,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1267,home_delivery,2,103,FedEx Pak,79.92,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1268,home_delivery,2,103,FedEx Box,189.92,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1269,home_delivery,2,103,FedEx Tube,211.14,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1270,home_delivery,2,103,Your Packaging,416.27,pdf_page_111,6,"['', '103', '416.27', '79.92', '189.92', '211.14', '416.27', '61.91', '189.92', '']",pdfplumber
1271,ground,2,104,FedEx Envelope,416.31,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1272,ground,2,104,FedEx Pak,79.93,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1273,ground,2,104,FedEx Box,191.44,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1274,ground,2,104,FedEx Tube,212.45,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1275,ground,2,104,Your Packaging,416.31,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1276,home_delivery,2,104,FedEx Envelope,416.31,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1277,home_delivery,2,104,FedEx Pak,79.93,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1278,home_delivery,2,104,FedEx Box,191.44,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1279,home_delivery,2,104,FedEx Tube,212.45,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1280,home_delivery,2,104,Your Packaging,416.31,pdf_page_111,7,"['', '104', '416.31', '79.93', '191.44', '212.45', '416.31', '64.34', '191.44', '']",pdfplumber
1281,ground,2,105,FedEx Envelope,420.02,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1282,ground,2,105,FedEx Pak,81.20,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1283,ground,2,105,FedEx Box,192.92,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1284,ground,2,105,FedEx Tube,213.80,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1285,ground,2,105,Your Packaging,420.02,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1286,home_delivery,2,105,FedEx Envelope,420.02,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1287,home_delivery,2,105,FedEx Pak,81.20,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1288,home_delivery,2,105,FedEx Box,192.92,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1289,home_delivery,2,105,FedEx Tube,213.80,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1290,home_delivery,2,105,Your Packaging,420.02,pdf_page_111,8,"['', '105', '420.02', '81.20', '192.92', '213.80', '420.02', '64.97', '192.92', '']",pdfplumber
1291,ground,2,111,FedEx Envelope,444.10,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1292,ground,2,111,FedEx Pak,89.72,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1293,ground,2,111,FedEx Box,201.39,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1294,ground,2,111,FedEx Tube,221.74,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1295,ground,2,111,Your Packaging,444.10,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1296,home_delivery,2,111,FedEx Envelope,444.10,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1297,home_delivery,2,111,FedEx Pak,89.72,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1298,home_delivery,2,111,FedEx Box,201.39,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1299,home_delivery,2,111,FedEx Tube,221.74,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1300,home_delivery,2,111,Your Packaging,444.10,pdf_page_111,10,"['', '111', '444.10', '89.72', '201.39', '221.74', '444.10', '71.04', '201.39', '221.74\n223.19\n224.77\n226.22\n227.67']",pdfplumber
1301,ground,2,112,FedEx Envelope,449.11,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1302,ground,2,112,FedEx Pak,90.20,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1303,ground,2,112,FedEx Box,202.87,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1304,ground,2,112,FedEx Tube,223.19,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1305,ground,2,112,Your Packaging,449.11,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1306,home_delivery,2,112,FedEx Envelope,449.11,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1307,home_delivery,2,112,FedEx Pak,90.20,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1308,home_delivery,2,112,FedEx Box,202.87,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1309,home_delivery,2,112,FedEx Tube,223.19,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1310,home_delivery,2,112,Your Packaging,449.11,pdf_page_111,11,"['', '112', '449.11', '90.20', '202.87', '223.19', '449.11', '72.98', '202.87', '']",pdfplumber
1311,ground,2,113,FedEx Envelope,453.00,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1312,ground,2,113,FedEx Pak,91.92,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1313,ground,2,113,FedEx Box,204.19,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1314,ground,2,113,FedEx Tube,224.77,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1315,ground,2,113,Your Packaging,453.00,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1316,home_delivery,2,113,FedEx Envelope,453.00,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1317,home_delivery,2,113,FedEx Pak,91.92,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1318,home_delivery,2,113,FedEx Box,204.19,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1319,home_delivery,2,113,FedEx Tube,224.77,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1320,home_delivery,2,113,Your Packaging,453.00,pdf_page_111,12,"['', '113', '453.00', '91.92', '204.19', '224.77', '453.00', '73.47', '204.19', '']",pdfplumber
1321,ground,2,114,FedEx Envelope,456.94,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1322,ground,2,114,FedEx Pak,93.13,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1323,ground,2,114,FedEx Box,205.61,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1324,ground,2,114,FedEx Tube,226.22,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1325,ground,2,114,Your Packaging,456.94,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1326,home_delivery,2,114,FedEx Envelope,456.94,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1327,home_delivery,2,114,FedEx Pak,93.13,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
1328,home_delivery,2,114,FedEx Box,205.61,pdf_page_111,13,"['', '114', '456.94', '93.13', '205.61', '226.22', '456.94', '74.18', '205.61', '']",pdfplumber
